date,category,menu,quantity,total price,payment,mode
2024-11-09,Shake,Avocado Shake (L),1,90,Cash,Physical
2024-11-09,Shake,Avocado Shake (S),1,50,Cash,Physical
2024-11-09,Shake,Smoothie (L),1,100,Cash,Physical
2024-11-09,Sandwich,Egg Sandwich,1,25,Cash,Physical
2024-11-09,Others,French Fries,1,25,Gcash,Physical
2024-11-09,Shake,Avocado Shake (L),1,90,Cash,Physical
2024-11-09,Shake,Avocado Shake (L),3,270,Gcash,Physical
2024-11-09,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2024-11-09,Shake,Avocado Shake (L),4,360,Cash,Physical
2024-11-09,Others,All In,2,106,Cash,Physical
2024-11-09,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2024-11-09,Sandwich,Egg Sandwich,1,25,Cash,Physical
2024-11-09,Shake,Smoothie (L),1,100,Cash,Physical
2024-11-09,Shake,Mango Shake (S),1,50,Cash,Physical
2024-11-09,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical
2024-11-09,Shake,Avocado Shake (L),1,90,Cash,Physical
2024-11-09,Sandwich,Ham Sandwich With Cheese + Coleslaw,1,37,Cash,Physical
2024-11-09,Sandwich,Cheeseburger With Egg,1,42,Cash,Physical
2024-11-09,Shake,Avocado Shake (S),1,50,Gcash,Physical
2024-11-09,Others,French Fries,1,25,Cash,Physical
2024-11-09,Others,Strawberry And Cream Cheese (M),1,85,Cash,Physical
2024-11-09,Sandwich,Cheeseburger,1,27,Cash,Physical
2024-11-09,Shake,Special Mango Shake With Boba (S),1,70,Gcash,Physical
2024-11-09,Sandwich,Egg Sandwich + Coleslaw,2,60,Cash,Physical
2024-11-09,Shake,Mango Graham Shake (S),5,325,Cash,Physical
2024-11-09,Shake,Avocado Shake (L),5,450,Cash,Physical
2024-11-09,Others,Cheese Stick,1,2,Cash,Physical
2024-11-09,Sandwich,Cheeseburger With Ham,1,40,Cash,Physical
2024-11-09,Others,All In,1,53,Cash,Physical
2024-11-09,Sandwich,Egg Sandwich With Cheese + Coleslaw,3,111,Cash,Physical
2024-11-09,Shake,Avocado Shake (M),1,70,Cash,Physical
2024-11-09,Shake,Mango Shake (M),1,70,Cash,Physical
2024-11-09,Others,All In,1,53,Cash,Physical
2024-11-09,Others,Strawberry And Cream Cheese (M),1,85,Cash,Physical
2024-11-09,Shake,Avocado Shake (L),1,90,Gcash,Physical
2024-11-09,Shake,Avocado Shake (L),3,270,Cash,Physical
2024-11-09,Others,Siomai,4,40,Gcash,Physical
2024-11-09,Shake,Avocado Shake (S),1,50,Cash,Physical
2024-11-09,Others,All In,1,53,Cash,Physical
2024-11-09,Shake,Special Mango Shake With Boba (S),5,350,Cash,Physical
2024-11-09,Shake,Avocado Shake (L),5,450,Cash,Physical
2024-11-09,Sandwich,Ham Sandwich With Egg,1,40,Cash,Physical
2024-11-09,Shake,Avocado Shake (S),3,150,Cash,Physical
2024-11-09,Sandwich,Ham Sandwich With Egg,1,40,Cash,Physical
2024-11-09,Shake,Smoothie (M),1,80,Cash,Delivered
2024-11-09,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2024-11-09,Shake,Smoothie (M),1,80,Cash,Physical
2024-11-09,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2024-11-09,Shake,Avocado Shake (M),1,70,Cash,Physical
2024-11-09,Sandwich,Cheeseburger,3,81,Cash,Physical
2024-11-09,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2024-11-10,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical
2024-11-10,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2024-11-10,Others,Siomai,1,10,Cash,Physical
2024-11-10,Sandwich,Ham Sandwich + Coleslaw,1,32,Cash,Physical
2024-11-10,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2024-11-10,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical
2024-11-10,Others,Cheese Stick,1,2,Cash,Physical
2024-11-10,Sandwich,Cheeseburger With Egg,1,42,Cash,Physical
2024-11-10,Sandwich,Cheeseburger With Ham,1,40,Cash,Physical
2024-11-10,Sandwich,Cheeseburger With Egg,1,42,Cash,Physical
2024-11-10,Sandwich,Ham Sandwich + Coleslaw,1,32,Cash,Physical
2024-11-10,Others,Strawberry And Cream Cheese (M),5,425,Cash,Physical
2024-11-10,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical
2024-11-10,Sandwich,Ham Sandwich With Cheese + Coleslaw,1,37,Gcash,Physical
2024-11-10,Shake,Special Mango Shake With Boba (S),4,280,Cash,Physical
2024-11-10,Shake,Smoothie (L),1,100,Cash,Physical
2024-11-10,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2024-11-10,Others,Siomai,1,10,Cash,Physical
2024-11-10,Shake,Mango Graham Shake (S),2,130,Cash,Physical
2024-11-10,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2024-11-10,Shake,Mango Shake (S),5,250,Cash,Physical
2024-11-10,Others,All In,4,212,Cash,Physical
2024-11-10,Sandwich,Burger With Ham,2,70,Cash,Physical
2024-11-10,Sandwich,Burger + Coleslaw,1,25,Cash,Physical
2024-11-10,Shake,Mango Shake (S),5,250,Cash,Physical
2024-11-10,Sandwich,Cheeseburger,3,81,Cash,Physical
2024-11-10,Shake,Avocado Shake (S),3,150,Cash,Physical
2024-11-10,Shake,Special Mango Shake With Boba (L),3,330,Gcash,Physical
2024-11-10,Shake,Mango Shake (M),3,210,Cash,Physical
2024-11-10,Shake,Mango Graham Shake (S),1,65,Gcash,Physical
2024-11-10,Sandwich,Cheeseburger With Egg,1,42,Cash,Physical
2024-11-10,Sandwich,Ham Sandwich With Cheese + Coleslaw,5,185,Cash,Physical
2024-11-10,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,5,250,Cash,Physical
2024-11-10,Sandwich,Ham Sandwich With Cheese,3,96,Cash,Physical
2024-11-10,Others,French Fries,4,100,Cash,Physical
2024-11-10,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2024-11-10,Shake,Mango Shake (M),1,70,Gcash,Delivered
2024-11-10,Shake,Avocado Shake (S),1,50,Cash,Physical
2024-11-10,Sandwich,Cheeseburger With Ham,1,40,Cash,Physical
2024-11-10,Shake,Smoothie (M),1,80,Cash,Physical
2024-11-10,Shake,Special Mango Shake With Boba (L),1,110,Gcash,Physical
2024-11-10,Shake,Smoothie (M),1,80,Gcash,Physical
2024-11-10,Sandwich,Ham Sandwich With Cheese + Coleslaw,1,37,Cash,Physical
2024-11-10,Shake,Avocado Shake (L),1,90,Gcash,Physical
2024-11-10,Sandwich,Ham Sandwich With Cheese,4,128,Cash,Physical
2024-11-10,Sandwich,Cheeseburger,4,108,Cash,Physical
2024-11-10,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical
2024-11-10,Sandwich,Ham Sandwich,1,27,Cash,Physical
2024-11-10,Shake,Mango Graham Shake (M),5,425,Cash,Physical
2024-11-11,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical
2024-11-11,Shake,Avocado Shake (L),1,90,Cash,Physical
2024-11-11,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical
2024-11-11,Shake,Avocado Shake (L),1,90,Gcash,Physical
2024-11-11,Sandwich,Ham Sandwich,1,27,Cash,Physical
2024-11-11,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2024-11-11,Shake,Avocado Shake (L),4,360,Cash,Physical
2024-11-11,Shake,Smoothie (S),1,60,Cash,Physical
2024-11-11,Sandwich,Cheeseburger With Ham,2,80,Cash,Physical
2024-11-11,Shake,Avocado Shake (M),1,70,Cash,Physical
2024-11-11,Shake,Smoothie (S),1,60,Cash,Physical
2024-11-11,Shake,Avocado Shake (M),1,70,Gcash,Physical
2024-11-11,Shake,Avocado Shake (M),1,70,Cash,Physical
2024-11-11,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2024-11-11,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical
2024-11-11,Shake,Avocado Shake (L),1,90,Cash,Physical
2024-11-11,Others,Cheese Stick,1,2,Gcash,Physical
2024-11-11,Shake,Mango Shake (L),1,90,Cash,Physical
2024-11-11,Shake,Smoothie (L),4,400,Cash,Physical
2024-11-11,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2024-11-11,Shake,Mango Shake (S),3,150,Gcash,Physical
2024-11-11,Shake,Mango Graham Shake (L),4,420,Cash,Physical
2024-11-11,Shake,Mango Shake (L),1,90,Cash,Physical
2024-11-11,Shake,Avocado Shake (L),1,90,Cash,Physical
2024-11-11,Sandwich,Cheeseburger With Egg,1,42,Gcash,Physical
2024-11-11,Sandwich,Burger With Ham,1,35,Cash,Physical
2024-11-11,Shake,Smoothie (S),1,60,Cash,Physical
2024-11-11,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2024-11-11,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2024-11-11,Sandwich,Cheeseburger,1,27,Cash,Physical
2024-11-11,Others,Strawberry And Cream Cheese (L),1,105,Cash,Physical
2024-11-11,Sandwich,Cheeseburger,4,108,Cash,Physical
2024-11-11,Shake,Special Mango Shake With Boba (S),2,140,Cash,Physical
2024-11-11,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical
2024-11-11,Shake,Mango Graham Shake (L),2,210,Cash,Physical
2024-11-11,Others,Strawberry And Cream Cheese (M),1,85,Cash,Physical
2024-11-11,Shake,Mango Graham Shake (L),2,210,Cash,Physical
2024-11-11,Shake,Avocado Shake (M),1,70,Cash,Physical
2024-11-11,Shake,Mango Shake (L),2,180,Cash,Physical
2024-11-11,Sandwich,Egg Sandwich,1,25,Cash,Physical
2024-11-11,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical
2024-11-11,Sandwich,Burger With Ham,1,35,Cash,Physical
2024-11-11,Shake,Avocado Shake (L),1,90,Cash,Physical
2024-11-11,Sandwich,Cheeseburger + Coleslaw,2,64,Gcash,Physical
2024-11-11,Sandwich,Ham Sandwich,1,27,Cash,Physical
2024-11-12,Sandwich,Cheeseburger With Ham,1,40,Cash,Physical
2024-11-12,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2024-11-12,Shake,Mango Graham Shake (M),1,85,Cash,Delivered
2024-11-12,Shake,Mango Shake (S),4,200,Cash,Physical
2024-11-12,Sandwich,Egg Sandwich,1,25,Cash,Physical
2024-11-12,Others,Popcorn,1,10,Gcash,Physical
2024-11-12,Shake,Avocado Shake (L),1,90,Cash,Delivered
2024-11-12,Sandwich,Cheeseburger With Egg + Coleslaw,1,47,Cash,Physical
2024-11-12,Others,Cheese Stick,4,8,Cash,Delivered
2024-11-12,Shake,Avocado Shake (M),1,70,Gcash,Physical
2024-11-12,Shake,Avocado Shake (S),1,50,Cash,Delivered
2024-11-12,Shake,Smoothie (L),1,100,Cash,Physical
2024-11-12,Others,Strawberry And Cream Cheese (S),1,65,Gcash,Physical
2024-11-12,Shake,Smoothie (L),5,500,Cash,Physical
2024-11-12,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical
2024-11-12,Sandwich,Burger With Ham,1,35,Cash,Physical
2024-11-12,Shake,Mango Shake (L),1,90,Cash,Physical
2024-11-12,Shake,Smoothie (M),1,80,Gcash,Physical
2024-11-12,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2024-11-12,Sandwich,Cheeseburger With Ham + Coleslaw,1,45,Gcash,Physical
2024-11-12,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2024-11-12,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2024-11-12,Shake,Smoothie (M),5,400,Cash,Physical
2024-11-12,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2024-11-12,Sandwich,Burger + Coleslaw,1,25,Cash,Physical
2024-11-12,Shake,Smoothie (L),5,500,Gcash,Physical
2024-11-12,Others,Popcorn,2,20,Cash,Physical
2024-11-12,Shake,Special Mango Shake With Boba (M),1,90,Gcash,Physical
2024-11-12,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2024-11-12,Sandwich,Egg Sandwich,1,25,Cash,Physical
2024-11-12,Shake,Mango Shake (L),5,450,Cash,Physical
2024-11-12,Shake,Mango Graham Shake (S),4,260,Cash,Physical
2024-11-12,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2024-11-12,Shake,Smoothie (L),5,500,Cash,Physical
2024-11-12,Sandwich,Cheeseburger With Egg,1,42,Cash,Physical
2024-11-12,Shake,Mango Shake (L),4,360,Cash,Physical
2024-11-12,Shake,Avocado Shake (S),1,50,Cash,Physical
2024-11-13,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,1,50,Cash,Physical
2024-11-13,Others,Cheese Stick,1,2,Gcash,Physical
2024-11-13,Shake,Smoothie (M),1,80,Gcash,Physical
2024-11-13,Sandwich,Ham Sandwich,1,27,Cash,Physical
2024-11-13,Sandwich,Cheeseburger,1,27,Cash,Physical
2024-11-13,Shake,Mango Shake (S),1,50,Cash,Delivered
2024-11-13,Sandwich,Ham Sandwich,1,27,Cash,Physical
2024-11-13,Sandwich,Burger With Ham + Coleslaw,1,40,Cash,Physical
2024-11-13,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2024-11-13,Sandwich,Burger With Ham,1,35,Cash,Physical
2024-11-13,Shake,Smoothie (S),1,60,Gcash,Physical
2024-11-13,Shake,Smoothie (M),1,80,Cash,Physical
2024-11-13,Sandwich,Burger With Ham,1,35,Gcash,Physical
2024-11-13,Sandwich,Ham Sandwich,1,27,Cash,Delivered
2024-11-13,Shake,Mango Graham Shake (L),2,210,Cash,Physical
2024-11-13,Shake,Special Mango Shake With Boba (M),4,360,Cash,Physical
2024-11-13,Shake,Avocado Shake (M),1,70,Cash,Physical
2024-11-13,Sandwich,Egg Sandwich,1,25,Cash,Delivered
2024-11-13,Sandwich,Ham Sandwich With Egg,1,40,Cash,Physical
2024-11-13,Shake,Special Mango Shake With Boba (S),4,280,Cash,Physical
2024-11-13,Sandwich,Burger,1,20,Cash,Physical
2024-11-13,Shake,Avocado Shake (S),1,50,Cash,Physical
2024-11-13,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical
2024-11-13,Others,Strawberry And Cream Cheese (M),1,85,Gcash,Physical
2024-11-13,Sandwich,Burger With Ham,1,35,Cash,Physical
2024-11-13,Shake,Special Mango Shake With Boba (L),2,220,Cash,Physical
2024-11-13,Shake,Smoothie (S),1,60,Cash,Physical
2024-11-13,Sandwich,Ham Sandwich + Coleslaw,1,32,Gcash,Delivered
2024-11-13,Sandwich,Ham Sandwich With Egg + Coleslaw,1,45,Gcash,Physical
2024-11-13,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical
2024-11-13,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2024-11-13,Sandwich,Egg Sandwich With Cheese,1,32,Gcash,Physical
2024-11-13,Others,French Fries,1,25,Cash,Physical
2024-11-13,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical
2024-11-13,Shake,Mango Shake (S),1,50,Cash,Physical
2024-11-13,Shake,Mango Graham Shake (L),1,105,Cash,Physical
2024-11-13,Shake,Smoothie (M),1,80,Cash,Physical
2024-11-13,Sandwich,Egg Sandwich,1,25,Cash,Physical
2024-11-13,Shake,Smoothie (L),5,500,Cash,Physical
2024-11-13,Shake,Smoothie (S),1,60,Cash,Physical
2024-11-13,Sandwich,Cheeseburger With Egg,1,42,Cash,Physical
2024-11-13,Sandwich,Ham Sandwich,3,81,Cash,Physical
2024-11-13,Others,French Fries,2,50,Cash,Physical
2024-11-13,Shake,Avocado Shake (M),1,70,Cash,Physical
2024-11-13,Shake,Smoothie (S),1,60,Cash,Physical
2024-11-13,Others,Popcorn,1,10,Cash,Physical
2024-11-13,Sandwich,Cheeseburger With Ham + Coleslaw,5,225,Cash,Physical
2024-11-13,Sandwich,Egg Sandwich,1,25,Cash,Physical
2024-11-13,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2024-11-13,Sandwich,Cheeseburger With Ham,1,40,Cash,Physical
2024-11-13,Shake,Smoothie (L),1,100,Cash,Physical
2024-11-13,Shake,Smoothie (S),1,60,Cash,Physical
2024-11-13,Others,All In,2,106,Cash,Physical
2024-11-13,Shake,Avocado Shake (S),3,150,Gcash,Physical
2024-11-13,Sandwich,Cheeseburger,1,27,Gcash,Physical
2024-11-13,Shake,Mango Graham Shake (M),2,170,Cash,Physical
2024-11-13,Others,Strawberry And Cream Cheese (L),1,105,Gcash,Physical
2024-11-13,Sandwich,Cheeseburger With Ham,5,200,Cash,Physical
2024-11-14,Sandwich,Cheeseburger With Ham,1,40,Cash,Physical
2024-11-14,Others,Siomai,2,20,Gcash,Physical
2024-11-14,Sandwich,Ham Sandwich With Cheese + Coleslaw,1,37,Cash,Physical
2024-11-14,Sandwich,Cheeseburger With Ham,1,40,Cash,Physical
2024-11-14,Shake,Smoothie (S),1,60,Cash,Physical
2024-11-14,Shake,Mango Graham Shake (L),2,210,Cash,Physical
2024-11-14,Sandwich,Ham Sandwich With Egg + Coleslaw,5,225,Gcash,Physical
2024-11-14,Sandwich,Cheeseburger With Ham,1,40,Cash,Delivered
2024-11-14,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical
2024-11-14,Sandwich,Ham Sandwich With Egg,1,40,Cash,Physical
2024-11-14,Shake,Avocado Shake (M),1,70,Cash,Physical
2024-11-14,Shake,Smoothie (S),1,60,Cash,Physical
2024-11-14,Others,Siomai,3,30,Cash,Physical
2024-11-14,Others,French Fries,4,100,Cash,Physical
2024-11-14,Sandwich,Burger With Ham,2,70,Cash,Delivered
2024-11-14,Shake,Avocado Shake (M),1,70,Cash,Physical
2024-11-14,Shake,Mango Graham Shake (L),2,210,Cash,Physical
2024-11-14,Shake,Mango Shake (S),1,50,Cash,Physical
2024-11-14,Sandwich,Egg Sandwich,1,25,Cash,Physical
2024-11-14,Shake,Mango Shake (L),2,180,Cash,Physical
2024-11-14,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2024-11-14,Shake,Mango Graham Shake (S),4,260,Gcash,Physical
2024-11-14,Shake,Mango Graham Shake (L),1,105,Cash,Delivered
2024-11-14,Sandwich,Cheeseburger With Egg,1,42,Cash,Physical
2024-11-14,Sandwich,Cheeseburger With Egg,2,84,Cash,Physical
2024-11-14,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical
2024-11-14,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical
2024-11-14,Others,Siomai,4,40,Gcash,Physical
2024-11-14,Sandwich,Egg Sandwich,1,25,Cash,Physical
2024-11-14,Sandwich,Cheeseburger,1,27,Cash,Physical
2024-11-14,Sandwich,Cheeseburger With Egg,4,168,Cash,Physical
2024-11-14,Shake,Smoothie (M),1,80,Cash,Physical
2024-11-14,Sandwich,Ham Sandwich + Coleslaw,1,32,Cash,Physical
2024-11-14,Shake,Avocado Shake (M),2,140,Gcash,Physical
2024-11-14,Sandwich,Egg Sandwich + Coleslaw,5,150,Cash,Physical
2024-11-14,Sandwich,Burger With Ham,1,35,Cash,Physical
2024-11-14,Shake,Mango Shake (M),1,70,Cash,Physical
2024-11-14,Shake,Mango Graham Shake (S),2,130,Cash,Physical
2024-11-14,Sandwich,Cheeseburger With Egg,1,42,Gcash,Physical
2024-11-14,Shake,Avocado Shake (S),1,50,Cash,Physical
2024-11-14,Sandwich,Burger,2,40,Cash,Physical
2024-11-14,Sandwich,Egg Sandwich With Cheese,2,64,Cash,Physical
2024-11-14,Shake,Special Mango Shake With Boba (S),5,350,Gcash,Physical
2024-11-14,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2024-11-14,Shake,Smoothie (M),1,80,Cash,Physical
2024-11-14,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2024-11-14,Others,Siomai,4,40,Cash,Physical
2024-11-14,Sandwich,Egg Sandwich With Cheese + Coleslaw,3,111,Cash,Physical
2024-11-14,Shake,Avocado Shake (M),4,280,Cash,Physical
2024-11-14,Shake,Mango Graham Shake (L),1,105,Gcash,Physical
2024-11-14,Sandwich,Ham Sandwich,1,27,Cash,Physical
2024-11-15,Shake,Smoothie (S),4,240,Cash,Physical
2024-11-15,Shake,Avocado Shake (L),1,90,Cash,Physical
2024-11-15,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical
2024-11-15,Shake,Avocado Shake (M),3,210,Gcash,Physical
2024-11-15,Others,Strawberry And Cream Cheese (M),1,85,Cash,Physical
2024-11-15,Others,Siomai,1,10,Cash,Physical
2024-11-15,Sandwich,Egg Sandwich + Coleslaw,1,30,Gcash,Physical
2024-11-15,Sandwich,Burger With Ham + Coleslaw,1,40,Cash,Physical
2024-11-15,Others,Strawberry And Cream Cheese (M),1,85,Cash,Physical
2024-11-15,Sandwich,Ham Sandwich With Egg And Cheese,1,45,Cash,Physical
2024-11-15,Shake,Mango Shake (L),1,90,Cash,Physical
2024-11-15,Others,All In,1,53,Cash,Physical
2024-11-15,Sandwich,Ham Sandwich With Egg + Coleslaw,1,45,Cash,Physical
2024-11-15,Shake,Mango Shake (L),1,90,Cash,Physical
2024-11-15,Shake,Mango Shake (M),1,70,Cash,Physical
2024-11-15,Sandwich,Burger With Ham,1,35,Gcash,Physical
2024-11-15,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2024-11-15,Shake,Smoothie (L),1,100,Cash,Physical
2024-11-15,Shake,Mango Graham Shake (L),3,315,Cash,Physical
2024-11-15,Shake,Special Mango Shake With Boba (L),1,110,Cash,Physical
2024-11-15,Sandwich,Burger + Coleslaw,1,25,Cash,Physical
2024-11-15,Shake,Smoothie (M),5,400,Cash,Physical
2024-11-15,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
2024-11-15,Shake,Smoothie (S),1,60,Gcash,Delivered
2024-11-15,Shake,Mango Shake (S),3,150,Cash,Physical
2024-11-15,Shake,Avocado Shake (L),1,90,Cash,Physical
2024-11-15,Shake,Special Mango Shake With Boba (S),1,70,Cash,Physical
2024-11-15,Shake,Smoothie (S),1,60,Cash,Physical
2024-11-15,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,5,250,Cash,Physical
2024-11-15,Shake,Mango Shake (M),4,280,Cash,Physical
2024-11-15,Shake,Special Mango Shake With Boba (S),4,280,Cash,Physical
2024-11-15,Shake,Avocado Shake (S),1,50,Cash,Physical
2024-11-15,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2024-11-15,Sandwich,Ham Sandwich With Egg And Cheese + Coleslaw,1,50,Gcash,Physical
2024-11-15,Shake,Mango Shake (L),1,90,Cash,Physical
2024-11-15,Sandwich,Cheeseburger With Ham,1,40,Gcash,Physical
2024-11-15,Shake,Mango Shake (S),2,100,Gcash,Physical
2024-11-15,Sandwich,Burger With Ham + Coleslaw,1,40,Cash,Physical
2024-11-15,Shake,Smoothie (S),1,60,Cash,Physical
2024-11-15,Shake,Smoothie (S),1,60,Cash,Physical
2024-11-15,Sandwich,Cheeseburger,1,27,Gcash,Physical
2024-11-15,Sandwich,Cheeseburger With Ham + Coleslaw,3,135,Cash,Physical
2024-11-15,Shake,Avocado Shake (S),2,100,Cash,Physical
2024-11-15,Sandwich,Cheeseburger With Ham + Coleslaw,1,45,Cash,Physical
2024-11-16,Others,Strawberry And Cream Cheese (L),1,105,Cash,Physical
2024-11-16,Shake,Mango Shake (M),3,210,Cash,Physical
2024-11-16,Sandwich,Burger With Ham,1,35,Cash,Physical
2024-11-16,Sandwich,Burger,1,20,Cash,Physical
2024-11-16,Shake,Mango Graham Shake (S),3,195,Cash,Physical
2024-11-16,Sandwich,Burger With Ham + Coleslaw,1,40,Cash,Physical
2024-11-16,Shake,Avocado Shake (L),1,90,Cash,Physical
2024-11-16,Shake,Mango Shake (S),1,50,Cash,Physical
2024-11-16,Shake,Smoothie (L),1,100,Cash,Physical
2024-11-16,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2024-11-16,Shake,Avocado Shake (S),1,50,Cash,Physical
2024-11-16,Shake,Mango Shake (L),1,90,Cash,Delivered
2024-11-16,Shake,Special Mango Shake With Boba (M),3,270,Cash,Physical
2024-11-16,Shake,Mango Shake (M),4,280,Cash,Physical
2024-11-16,Others,Strawberry And Cream Cheese (L),1,105,Cash,Physical
2024-11-16,Shake,Avocado Shake (M),1,70,Cash,Physical
2024-11-16,Sandwich,Egg Sandwich,1,25,Cash,Physical
2024-11-16,Sandwich,Cheeseburger With Ham,1,40,Cash,Physical
2024-11-16,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2024-11-16,Others,Strawberry And Cream Cheese (L),5,525,Cash,Physical
2024-11-16,Others,French Fries,1,25,Gcash,Physical
2024-11-16,Shake,Mango Shake (S),1,50,Cash,Physical
2024-11-16,Sandwich,Egg Sandwich + Coleslaw,4,120,Cash,Physical
2024-11-16,Sandwich,Ham Sandwich With Cheese,1,32,Cash,Physical
2024-11-16,Shake,Special Mango Shake With Boba (M),1,90,Cash,Physical
2024-11-16,Shake,Mango Shake (S),3,150,Cash,Physical
2024-11-16,Sandwich,Ham Sandwich With Cheese + Coleslaw,1,37,Cash,Physical
2024-11-16,Sandwich,Burger With Ham,3,105,Cash,Physical
2024-11-16,Shake,Avocado Shake (S),2,100,Cash,Physical
2024-11-16,Shake,Avocado Shake (M),1,70,Gcash,Physical
2024-11-16,Shake,Special Mango Shake With Boba (L),3,330,Cash,Physical
2024-11-16,Others,French Fries,1,25,Gcash,Physical
2024-11-16,Others,Strawberry And Cream Cheese (S),4,260,Gcash,Physical
2024-11-16,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Delivered
2024-11-16,Shake,Smoothie (L),1,100,Cash,Delivered
2024-11-16,Shake,Mango Graham Shake (M),1,85,Cash,Physical
2024-11-16,Sandwich,Ham Sandwich With Cheese,2,64,Cash,Physical
2024-11-16,Sandwich,Ham Sandwich With Egg,3,120,Cash,Physical
2024-11-16,Shake,Mango Graham Shake (S),1,65,Cash,Physical
2024-11-16,Sandwich,Egg Sandwich With Cheese,1,32,Cash,Physical
